EC number,Text,Text Incomplete
2.7.1.26,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; riboflavin kinase",False
2.7.1.28,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; triokinase",False
2.7.1.29,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; glycerone kinase",False
2.7.1.3,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; ketohexokinase",False
2.7.1.30,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; glycerol kinase",False
2.7.1.31,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; glycerate kinase",False
2.7.1.32,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; choline kinase",False
2.7.1.33,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; pantothenate kinase",False
2.7.1.35,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; pyridoxal kinase",False
2.7.1.36,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; mevalonate kinase",False
2.7.1.39,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; homoserine kinase",False
2.7.1.4,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; fructokinase",False
2.7.1.40,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; pyruvate kinase",False
2.7.1.43,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; glucuronokinase",False
2.7.1.44,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; galacturonokinase",False
2.7.1.45,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; 2-dehydro-3-deoxygluconokinase",False
2.7.1.47,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; D-ribulokinase",False
2.7.1.48,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; uridine kinase",False
2.7.1.49,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; hydroxymethylpyrimidine kinase",False
2.7.1.5,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; rhamnulokinase",False
2.7.1.50,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; hydroxyethylthiazole kinase",False
2.7.1.51,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; L-fuculokinase",False
2.7.1.53,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; L-xylulokinase",False
2.7.1.55,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; D-allose kinase",False
2.7.1.56,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; 1-phosphofructokinase",False
2.7.1.58,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; 2-dehydro-3-deoxygalactonokinase",False
2.7.1.59,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; N-acetylglucosamine kinase",False
2.7.1.6,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; galactokinase",False
2.7.1.60,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; N-acylmannosamine kinase",False
2.7.1.63,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; polyphosphate-glucose phosphotransferase",False
2.7.1.64,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; inositol 3-kinase",False
2.7.1.66,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; undecaprenol kinase",False
2.7.1.67,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; 1-phosphatidylinositol 4-kinase",False
2.7.1.68,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; 1-phosphatidylinositol-4-phosphate 5-kinase",False
2.7.1.71,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; shikimate kinase",False
2.7.1.72,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; aminoglycoside 6-kinase",False
2.7.1.73,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; guanosine kinase",False
2.7.1.74,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; deoxycytidine kinase",False
2.7.1.76,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; deoxyadenosine kinase",False
2.7.1.77,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; nucleoside phosphotransferase",False
2.7.1.78,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; ATP-dependent polynucleotide 5'-hydroxyl-kinase",False
2.7.1.8,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; glucosamine kinase",False
2.7.1.81,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; hydroxylysine kinase",False
2.7.1.82,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; ethanolamine kinase",False
2.7.1.83,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; pseudouridine kinase",False
2.7.1.85,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; beta-glucoside kinase",False
2.7.1.86,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; NADH kinase",False
2.7.1.87,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; streptomycin 3''-kinase",False
2.7.1.89,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; thiamine kinase",False
2.7.1.90,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; diphosphate-fructose-6-phosphate 1-phosphotransferase",False
2.7.1.91,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; D-erythro-sphingosine kinase",False
2.7.1.92,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; 5-dehydro-2-deoxygluconokinase",False
2.7.1.93,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; alkylglycerol kinase",False
2.7.1.94,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; acylglycerol kinase",False
2.7.1.95,"transferase; transferase, transferring phosphorus-containing groups; phosphotransferase, alcohol group as acceptor; kanamycin kinase",False
2.7.10.1,"transferase; transferase, transferring phosphorus-containing groups; transmembrane receptor protein tyrosine kinase",False
2.7.10.2,"transferase; transferase, transferring phosphorus-containing groups; non-membrane spanning protein tyrosine kinase",False
2.7.11.1,"transferase; transferase, transferring phosphorus-containing groups; protein serine/threonine kinase",False
2.7.11.10,"transferase; transferase, transferring phosphorus-containing groups; IkappaB kinase",False
2.7.11.11,"transferase; transferase, transferring phosphorus-containing groups; cAMP-dependent protein kinase",False
2.7.11.12,"transferase; transferase, transferring phosphorus-containing groups; cGMP-dependent protein kinase",False
2.7.11.13,"transferase; transferase, transferring phosphorus-containing groups; diacylglycerol-dependent serine/threonine kinase",False
2.7.11.14,"transferase; transferase, transferring phosphorus-containing groups; rhodopsin kinase",False
2.7.11.15,"transferase; transferase, transferring phosphorus-containing groups; beta-adrenergic receptor kinase",False
2.7.11.17,"transferase; transferase, transferring phosphorus-containing groups; calmodulin-dependent protein kinase",False
2.7.11.18,"transferase; transferase, transferring phosphorus-containing groups; myosin light chain kinase",False
2.7.11.19,"transferase; transferase, transferring phosphorus-containing groups; phosphorylase kinase",False
2.7.11.2,"transferase; transferase, transferring phosphorus-containing groups; pyruvate dehydrogenase (acetyl-transferring) kinase",False
2.7.11.20,"transferase; transferase, transferring phosphorus-containing groups; elongation factor-2 kinase",False
2.7.11.21,"transferase; transferase, transferring phosphorus-containing groups",True
2.7.11.22,"transferase; transferase, transferring phosphorus-containing groups; cyclin-dependent protein serine/threonine kinase",False
2.7.11.23,"transferase; transferase, transferring phosphorus-containing groups; RNA polymerase II CTD heptapeptide repeat kinase",False
2.7.11.24,"transferase; transferase, transferring phosphorus-containing groups; MAP kinase",False
2.7.11.25,"transferase; transferase, transferring phosphorus-containing groups; MAP kinase kinase kinase",False
2.7.11.26,"transferase; transferase, transferring phosphorus-containing groups; tau-protein kinase",False
2.7.11.30,"transferase; transferase, transferring phosphorus-containing groups; transmembrane receptor protein serine/threonine kinase",False
2.7.11.31,"transferase; transferase, transferring phosphorus-containing groups; [hydroxymethylglutaryl-CoA reductase (NADPH)] kinase",False
2.7.11.32,"transferase; transferase, transferring phosphorus-containing groups",True
2.7.11.33,"transferase; transferase, transferring phosphorus-containing groups",True
2.7.11.4,"transferase; transferase, transferring phosphorus-containing groups; [3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase",False
2.7.11.5,"transferase; transferase, transferring phosphorus-containing groups; [isocitrate dehydrogenase (NADP+)] kinase",False
2.7.11.7,"transferase; transferase, transferring phosphorus-containing groups; myosin heavy chain kinase",False
2.7.12.1,"transferase; transferase, transferring phosphorus-containing groups; protein serine/threonine/tyrosine kinase",False
2.7.12.2,"transferase; transferase, transferring phosphorus-containing groups; MAP kinase kinase",False
2.7.13.3,"transferase; transferase, transferring phosphorus-containing groups; protein histidine kinase",False
2.7.14.1,"transferase; transferase, transferring phosphorus-containing groups",True
2.7.2.1,"transferase; transferase, transferring phosphorus-containing groups; 2-phosphoglycerate kinase; acetate kinase",False
2.7.2.11,"transferase; transferase, transferring phosphorus-containing groups; 2-phosphoglycerate kinase; glutamate 5-kinase",False
2.7.2.15,"transferase; transferase, transferring phosphorus-containing groups; 2-phosphoglycerate kinase; propionate kinase",False
2.7.2.16,"transferase; transferase, transferring phosphorus-containing groups; 2-phosphoglycerate kinase",True
2.7.2.17,"transferase; transferase, transferring phosphorus-containing groups; 2-phosphoglycerate kinase",True
2.7.2.2,"transferase; transferase, transferring phosphorus-containing groups; 2-phosphoglycerate kinase; carbamate kinase",False
2.7.2.3,"transferase; transferase, transferring phosphorus-containing groups; 2-phosphoglycerate kinase; phosphoglycerate kinase",False
